zip,state,county,city
66094,Kansas,Brown,
66203,Kansas,Johnson,Merriam
66111,Kansas,Wyandotte,Edwardsville
66206,Kansas,Johnson,Leawood
66223,Kansas,Johnson,Overland Park
66221,Kansas,Johnson,Overland Park
28803,North Carolina,Buncombe,
66220,Kansas,Johnson,Lenexa
66258,Illinois,St. Clair,Mascoutah
66218,Kansas,Johnson,Shawnee
66356,Kansas,Pottawatomie,St. Marys
66231,Missouri,Callaway,Auxvasse
66357,Kansas,Labette,Parsons
66242,Illinois,Cumberland,
66256,Kansas,Wabaunsee,
66257,Kansas,Wilson,
66307,Missouri,Franklin,
66314,Arizona,Yavapai,
66336,Missouri,Lincoln,
66338,Missouri,Callaway,
66346,Kansas,Jackson,
66354,Kansas,Nemaha,
66360,Missouri,Washington,
66215,Kansas,Johnson,Lenexa
66224,Kansas,Johnson,Leawood
66226,Kansas,Johnson,Shawnee
66317,Kansas,Nemaha,Corning
66217,Kansas,Johnson,Shawnee
66211,Kansas,Johnson,Leawood
66227,Kansas,Johnson,Shawnee
66358,Kansas,Nemaha,Seneca
66212,Kansas,Johnson,Overland Park
66334,Kansas,Johnson,Overland Park
66210,Kansas,Johnson,Overland Park
66222,Illinois,St. Clair,
66213,Kansas,Johnson,Overland Park
66402,Kansas,Shawnee,Auburn
66424,Kansas,Atchison,
66418,Kansas,Jackson,Delia
66436,Kansas,Jackson,Holton
66420,Kansas,Shawnee,
66412,Kansas,Washington,
66442,Kansas,Riley,Fort Riley
66440,Kansas,Jackson,
66425,Kansas,Nemaha,
66414,Kansas,Osage,
66423,Kansas,Wabaunsee,
66421,Missouri,Andrew,
66407,Kansas,Pottawatomie,
66443,Missouri,Holt,
66444,Kansas,Geary,
66434,Kansas,Brown,Hiawatha
66429,Kansas,Jefferson,
66408,Kansas,Nemaha,Bern
66406,Kansas,Marshall,
66428,Kansas,Nemaha,Goff
66404,Kansas,Nemaha,Baileyville
66427,Kansas,Pottawatomie,
66441,Kansas,Dickinson,
66426,Kansas,Pottawatomie,
66409,Kansas,Shawnee,
66415,Kansas,Nemaha,Centralia
66416,Kansas,Jackson,
66431,Kansas,Wabaunsee,
66422,Kansas,Pottawatomie,
66403,Kansas,Marshall,
66370,Kansas,Greenwood,Virgil
66401,Kansas,Wabaunsee,
66439,Kansas,Brown,Horton
66524,Kansas,Douglas,
66462,Kansas,Crawford,
66464,Kansas,Ellsworth,
66528,Kansas,Franklin,
66469,Kansas,Shawnee,
66526,Kansas,Wabaunsee,
66475,Missouri,Vernon,
66515,Kansas,Brown,Morrill
66505,Missouri,Lawrence,Aurora
66490,Kansas,Osage,
66494,Kansas,Brown,
66509,Kansas,Jackson,Mayetta
66506,Kansas,Riley,Manhattan
66514,Kansas,Geary,
66513,Kansas,Geary,
66523,Kansas,Osage,Osage City
66532,Kansas,Brown,
66502,Kansas,Riley,
66517,Kansas,Riley,Ogden
66530,Kansas,Jackson,
66467,Illinois,Cook,Orland Park
66450,Kansas,Pottawatomie,Louisville
66508,Kansas,Marshall,
66503,Kansas,Riley,Manhattan
66516,Kansas,Jackson,Netawaka
66472,Kansas,Linn,Parker
66510,Kansas,Osage,
66520,Kansas,Pottawatomie,
66485,Missouri,McDonald,Pineville
66531,Kansas,Riley,
66521,Kansas,Pottawatomie,
66512,Kansas,Jefferson,
66501,Kansas,Wabaunsee,McFarland
66538,Kansas,Nemaha,Seneca
66536,Kansas,Pottawatomie,
66610,Kansas,Shawnee,
46171,Indiana,Clay,
57311,South Dakota,Hanson,
66607,Kansas,Shawnee,Topeka
66552,Kansas,Jackson,Whiting
66542,Kansas,Shawnee,
66606,Kansas,Shawnee,Topeka
66541,Kansas,Marshall,
66559,Kansas,Marion,Lost Springs
66551,Kansas,Pottawatomie,
66555,Missouri,Texas,
66556,Missouri,Dent,
66561,Kansas,Marion,
66574,Missouri,Stone,
66578,Missouri,Cedar,
66579,Kansas,Jackson,
66582,Missouri,Maries,
66586,Kansas,Coffey,
66602,Kansas,Geary,
66601,Kansas,Shawnee,Topeka
66549,Kansas,Pottawatomie,
66544,Kansas,Marshall,
66539,Kansas,Shawnee,
66550,Kansas,Nemaha,
66543,Kansas,Osage,Vassar
66554,Kansas,Riley,
66604,Kansas,Shawnee,Topeka
66548,Kansas,Marshall,
66540,Kansas,Jackson,
66537,Kansas,Osage,Scranton
66605,Kansas,Shawnee,
66534,Kansas,Nemaha,
66738,Kansas,Bourbon,
66725,Kansas,Cherokee,Columbus
66734,Kansas,Crawford,
66735,Kansas,Crawford,Franklin
15770,Pennsylvania,Jefferson,
66654,Wisconsin,Douglas,
66656,Kansas,Linn,
66660,Kansas,Atchison,
66665,Indiana,Jasper,
66666,Alabama,Conecuh,
66615,Kansas,Wabaunsee,
66686,Kansas,Marion,
66713,Kansas,Cherokee,
66617,Kansas,Jackson,
66618,Kansas,Shawnee,
66712,Kansas,Crawford,
66727,Kansas,Woodson,
66703,Missouri,St. Clair,Lowry City
66621,Kansas,Shawnee,Topeka
66716,Kansas,Allen,
66717,Kansas,Wilson,Buffalo
66701,Kansas,Bourbon,
66739,Kansas,Cherokee,
66714,Kansas,Wilson,Benedict
66711,Kansas,Crawford,
66614,Kansas,Wabaunsee,
66622,Kansas,Shawnee,Topeka
66611,Kansas,Shawnee,Topeka
66724,Kansas,Crawford,
66672,Kansas,Crawford,Pittsburg
66733,Kansas,Neosho,
66736,Kansas,Wilson,Fredonia
66732,Kansas,Allen,
66710,Kansas,Wilson,Altoona
66773,Kansas,Cherokee,
66753,Kansas,Crawford,
66777,Kansas,Woodson,
66743,Kansas,Crawford,
66750,Kansas,Neosho,
66757,Kansas,Wilson,Neodesha
66762,Kansas,Crawford,Pittsburg
30258,Georgia,Pike,
66771,Kansas,Neosho,St. Paul
66769,Kansas,Bourbon,
66779,Kansas,Bourbon,
66801,Kansas,Lyon,
66741,Kansas,Bourbon,
66765,Kansas,Crawford,
66766,Kansas,Neosho,
66768,Kansas,Bourbon,
66803,Missouri,Greene,
66751,Kansas,Allen,La Harpe
66760,Kansas,Crawford,
66782,Kansas,Cherokee,West Mineral
66754,Kansas,Bourbon,
66778,Kansas,Cherokee,Treece
66775,Kansas,Neosho,
66755,Kansas,Allen,
66783,Kansas,Woodson,
66759,Kansas,Wilson,New Albany
66770,Kansas,Cherokee,Riverton
66761,Kansas,Woodson,
66756,Kansas,Crawford,
66781,Kansas,Cherokee,
66763,Kansas,Crawford,Frontenac
66746,Kansas,Crawford,Hepler
66749,Kansas,Allen,
66804,Missouri,Buchanan,
66810,Kansas,Lyon,
66815,Kansas,Marion,
66840,Kansas,Butler,
66839,Kansas,Coffey,
66868,Kansas,Lyon,
66870,Kansas,Greenwood,Virgil
66822,Nebraska,Custer,Broken Bow
66865,Kansas,Lyon,
66854,Kansas,Coffey,
66860,Kansas,Lyon,
66806,Kansas,Leavenworth,Tonganoxie
66853,Kansas,Greenwood,Hamilton
66851,Kansas,Marion,Florence
66861,Kansas,Marion,Marion
66856,Kansas,Coffey,
66867,Kansas,Smith,Smith Center
66863,Kansas,Greenwood,
66842,Kansas,Butler,Cassoday
66855,Kansas,Greenwood,
66869,Kansas,Chase,Strong City
66845,Kansas,Chase,
66834,Kansas,Morris,
66858,Kansas,Marion,Lincolnville
66866,Kansas,Marion,
66850,Kansas,Chase,
66846,Kansas,Morris,
66816,Kansas,Marion,Marion
66857,Kansas,Coffey,
66838,Kansas,Marion,
66864,Kansas,Lyon,
66843,Kansas,Chase,
66876,Kansas,Greenwood,
66891,Kansas,Marion,
66935,Kansas,Republic,
66910,Alaska,Kenai Peninsula,Kalifornsky
66962,Kansas,Clay,
66933,Kansas,Riley,
66942,Kansas,Jewell,Formoso
66885,Nebraska,Dawson,Lexington
66956,Kansas,Jewell,Mankato
66939,Kansas,Republic,
66873,Kansas,Morris,Wilsey
66932,Kansas,Smith,
66890,Kansas,Marion,Burns
66967,Kansas,Smith,
66968,Kansas,Washington,
66945,Kansas,Washington,
66958,Kansas,Washington,Morrowville
66937,Kansas,Clay,
66944,Kansas,Washington,
66959,Kansas,Republic,
66938,Kansas,Cloud,
66951,Kansas,Phillips,
66952,Kansas,Smith,Lebanon
66949,Kansas,Jewell,Jewell
66943,Kansas,Washington,
66930,Kansas,Republic,Agenda
66936,Kansas,Jewell,Burr Oak
66953,Kansas,Washington,
66955,Kansas,Washington,
66901,Kansas,Cloud,
66960,Kansas,Republic,Narka
66948,Kansas,Cloud,
66923,Kansas,Wabaunsee,Eskridge
67021,Kansas,Pratt,Byers
66971,Kansas,Coffey,
67000,Kansas,Sumner,
67038,Kansas,Cowley,
67010,Kansas,Butler,
67015,Kansas,Sumner,
67035,Kansas,Reno,
67012,Kansas,Butler,
67001,Kansas,Sedgwick,Andale
67005,Kansas,Cowley,Arkansas City
67032,Kansas,Sumner,
67004,Kansas,Sumner,
67008,Kansas,Cowley,
67031,Kansas,Sumner,
67040,Kansas,Butler,
67018,Kansas,Harper,
67020,Kansas,Reno,
67002,Kansas,Butler,Andover
67003,Kansas,Harper,Anthony
67041,Kansas,Butler,Elbing
66970,Kansas,Jewell,Webber
67030,Kansas,Sedgwick,Colwich
67013,Kansas,Sumner,
67024,Kansas,Cowley,
67045,Kansas,Greenwood,Eureka
67042,Kansas,Butler,
67037,Kansas,Sedgwick,Derby
67022,Kansas,Sumner,
67036,Kansas,Harper,Danville
67023,Kansas,Cowley,
67017,Kansas,Butler,
67025,Kansas,Kingman,
67054,Kansas,Kiowa,Greensburg
67056,Kansas,Harvey,
67073,Kansas,Marion,Lehigh
67050,Kansas,Sedgwick,
67106,Kansas,Sedgwick,
67052,Kansas,Sedgwick,
67057,Kansas,Barber,Hardtner
67060,Kansas,Sedgwick,
67051,Kansas,Sumner,Geuda Springs
67065,Kansas,Pratt,
67059,Kansas,Kiowa,Haviland
67111,Kansas,Kingman,
67100,Kansas,Sumner,Milton
67077,Kansas,Butler,
67078,Missouri,Morgan,
67094,Kansas,Kiowa,
67074,Kansas,Butler,
67061,Kansas,Barber,Hazelton
67058,Kansas,Harper,Harper
67070,Kansas,Barber,Kiowa
67110,Kansas,Sedgwick,Mulvane
67053,Kansas,Marion,
67063,Kansas,Marion,Hillsboro
67104,Kansas,Barber,Medicine Lodge
67062,Kansas,Harvey,Hesston
67068,Kansas,Reno,
67103,Kansas,Sumner,
67107,Kansas,McPherson,Moundridge
67066,Kansas,Pratt,
67105,Kansas,Sumner,
67067,Kansas,Sedgwick,Kechi
67071,Kansas,Barber,
67101,Kansas,Sedgwick,Maize
67154,Kansas,Butler,
67137,Kansas,Greenwood,
56659,Minnesota,Itasca,
47485,Indiana,Clay,Coalmont
67150,Kansas,Harper,
67155,Kansas,Comanche,
67152,Kansas,Sumner,Wellington
67128,Kansas,Kingman,
67159,Kansas,Kingman,
67140,Kansas,Sumner,
67118,Kansas,Kingman,
67153,Kansas,Sumner,
67167,Kansas,McPherson,
67120,Kansas,Sedgwick,
67202,Kansas,Sedgwick,Wichita
67119,Kansas,Sumner,
67117,Kansas,Harvey,North Newton
67135,Kansas,Harvey,
67149,Kansas,Sedgwick,
67122,Kansas,Greenwood,
67123,Kansas,Butler,Potwin
67151,Kansas,Harvey,
67144,Kansas,Butler,
67127,Kansas,Comanche,Protection
67148,Nebraska,Garden,Lisco
67138,Kansas,Barber,
67143,Kansas,Barber,
67142,Kansas,Kingman,Spivey
67146,Kansas,Butler,
67131,Kansas,Cowley,
67134,Kansas,Pratt,
67124,Kansas,Pratt,
67156,Kansas,Cowley,
67330,Kansas,Labette,
67317,Kansas,Greenwood,Severy
67208,Kansas,Sedgwick,Wichita
67209,Kansas,Sedgwick,Wichita
67334,Kansas,Chautauqua,Chautauqua
67216,Kansas,Sedgwick,Wichita
67340,Kansas,Montgomery,Dearing
67220,Kansas,Sedgwick,Wichita
67227,Kansas,Sedgwick,
67230,Kansas,Sedgwick,Wichita
67332,Kansas,Labette,
67217,Kansas,Sedgwick,Wichita
67274,Indiana,Jackson,
67218,Kansas,Sedgwick,Wichita
67309,Oklahoma,Custer,
67321,Kansas,Montgomery,
67323,Kansas,Montgomery,
67226,Kansas,Sedgwick,Wichita
67207,Kansas,Sedgwick,Wichita
67221,Kansas,Sedgwick,McConnell AFB
67219,Kansas,Sedgwick,Wichita
67210,Kansas,Sedgwick,McConnell AFB
67336,Kansas,Labette,
67223,Kansas,Sedgwick,Maize
67260,Kansas,Sedgwick,Wichita
67228,Kansas,Sedgwick,Wichita
67333,Kansas,Montgomery,
67232,Kansas,Sedgwick,
67213,Kansas,Sedgwick,Wichita
67337,Kansas,Montgomery,
67301,Kansas,Montgomery,
67355,Kansas,Chautauqua,
67344,Kansas,Chautauqua,
67417,Kansas,Cloud,
13325,New York,Lewis,
30294,Georgia,DeKalb,
67348,Kansas,Elk,
67423,Kansas,Lincoln,Beverly
67360,Kansas,Chautauqua,
67354,Kansas,Labette,
67359,Missouri,Pike,
67404,Kansas,Saline,Salina
67353,Kansas,Elk,Moline
67351,Kansas,Montgomery,
67405,Kansas,Greenwood,
67429,Kansas,Mitchell,
67410,Kansas,Dickinson,
67346,Kansas,Elk,Grenola
67341,Kansas,Labette,
67361,Kansas,Chautauqua,Sedan
67401,Kansas,Saline,Salina
67419,Kansas,Dickinson,Abilene
67430,Kansas,Mitchell,Cawker City
67345,Kansas,Elk,Elk Falls
67418,Kansas,Lincoln,Barnard
67427,Kansas,Barton,
67363,Kansas,Montgomery,
67347,Kansas,Montgomery,Havana
67414,Kansas,Cloud,Aurora
67422,Kansas,Ottawa,
67356,Kansas,Labette,
67352,Kansas,Elk,Longton
67420,Kansas,Cloud,
67447,Kansas,Clay,
67434,Kansas,Lincoln,
67448,Kansas,Dickinson,
67468,Kansas,Clay,
67478,Kansas,Mitchell,Simpson
13681,New York,St. Lawrence,
39663,Mississippi,Lawrence,
67475,Kansas,Dickinson,
67476,Kansas,McPherson,Roxbury
67449,Kansas,Morris,
67452,Kansas,Mitchell,Hunter
67455,Kansas,Lincoln,
67446,Kansas,Mitchell,Glen Elder
67464,Kansas,Ellsworth,
67472,Kansas,Ottawa,
67451,Kansas,Dickinson,
67458,Kansas,Clay,
67479,Kansas,Saline,
67466,Kansas,Ottawa,
67442,Kansas,Saline,
67480,Kansas,Saline,
67437,Kansas,Osborne,Downs
67438,Kansas,Marion,
67441,Kansas,Dickinson,
67439,Kansas,Ellsworth,
67470,Kansas,Saline,
67444,Kansas,Ellsworth,
67474,Kansas,Osborne,Portis
67473,Kansas,Osborne,
67460,Kansas,McPherson,McPherson
67456,Kansas,McPherson,
67481,Kansas,Lincoln,
67433,Kansas,McPherson,Galva
67436,Kansas,Cloud,
67485,Kansas,Osborne,
67514,Kansas,Reno,
67526,Kansas,Barton,
67488,Kansas,Ottawa,
67493,Kansas,Pratt,
67494,Kansas,Rice,
67501,Kansas,Reno,
67521,Kansas,Trego,
67490,Kansas,Russell,
67482,Kansas,Dickinson,Talmage
67546,Kansas,Rice,
67543,Kansas,Reno,
67495,Kansas,Mitchell,Tipton
67492,Kansas,Dickinson,
67541,Kansas,McPherson,Inman
67511,Kansas,Barton,
67510,Kansas,Reno,
67512,Kansas,Rice,
67533,Kansas,Montgomery,
67524,Kansas,Rice,
67544,Kansas,Stafford,
67523,Kansas,Pawnee,
67505,Kansas,Reno,
67519,Kansas,Edwards,Belpre
67483,Kansas,Marion,Tampa
67529,Kansas,Pawnee,Garfield
67520,Kansas,Rush,Bison
67518,Kansas,Lane,
67502,Kansas,Reno,
67530,Kansas,Barton,
67484,Kansas,Ottawa,
67522,Kansas,Reno,
67516,Kansas,Ness,Bazine
67574,Kansas,Pawnee,Rozel
67573,Kansas,Rice,
67581,Kansas,Reno,
67559,Kansas,Pawnee,
67622,Kansas,Norton,Almena
67579,Kansas,Rice,
67565,Kansas,Rush,Otis
67548,Kansas,Rush,La Crosse
67584,Kansas,Ness,Utica
67578,Kansas,Stafford,Stafford
67625,Kansas,Graham,Bogue
67575,Kansas,Rush,Rush Center
67626,Kansas,Russell,Bunker Hill
67569,Kansas,Pratt,
67623,Kansas,Osborne,
67576,Kansas,Stafford,St. John
67553,Kansas,Rush,Liebenthal
67567,Kansas,Rush,
67602,Kansas,Harvey,Hesston
67556,Kansas,Ellis,
67557,Kansas,Stafford,Macksville
67621,Kansas,Phillips,Agra
67589,Kansas,Pratt,Preston
67561,Kansas,Reno,Nickerson
67550,Kansas,Pawnee,Larned
67552,Kansas,Edwards,
67583,Kansas,Reno,
67590,Kansas,Morton,Elkhart
67564,Kansas,Barton,
67568,Kansas,Reno,
67572,Kansas,Ness,Ransom
67563,Kansas,Ford,
67601,Kansas,Ellis,
67657,Kansas,Rooks,
67659,Kansas,Graham,
67630,Kansas,Ellis,
67663,Kansas,Rooks,
67629,Kansas,Norton,Clayton
67667,Kansas,Ellis,Schoenchen
67642,Kansas,Graham,Hill City
67645,Kansas,Norton,Lenora
67661,Kansas,Phillips,Phillipsburg
67632,Kansas,Rooks,
67653,Kansas,Decatur,Norcatur
67634,Kansas,Russell,Dorrance
67635,Kansas,Decatur,Dresden
67668,Kansas,Kingman,Kingman
67650,Kansas,Graham,Morland
67628,Kansas,Smith,Cedar
67665,Kansas,Russell,Russell
67644,Kansas,Phillips,
67637,Kansas,Ellis,
67656,Kansas,Trego,
67648,Kansas,Russell,Lucas
67669,Kansas,Rooks,
67671,Kansas,Ellis,
67649,Kansas,Russell,Luray
67664,Kansas,Phillips,Prairie View
67651,Kansas,Ellis,
67643,Kansas,Decatur,Jennings
67655,Kansas,Rice,Lyons
67639,Kansas,Phillips,Glade
67631,Kansas,Trego,
67646,Kansas,Phillips,Logan
67658,Kansas,Russell,
67748,Kansas,Logan,Oakley
67676,Kansas,Ellis,
67685,Texas,Mason,
67714,Kansas,Rawlins,McDonald
67733,Kansas,Sherman,
67757,Kansas,Sheridan,Selden
60148,Illinois,DuPage,Lombard
59843,Montana,Powell,
67729,Kansas,Rawlins,Herndon
67736,Kansas,Gove,
67740,Kansas,Sheridan,Hoxie
67675,Kansas,Rooks,
67734,Kansas,Thomas,
67755,Kansas,Cheyenne,
67753,Kansas,Thomas,Menlo
67764,Kansas,Logan,
67759,Kansas,Seward,
67744,Kansas,Decatur,Oberlin
67752,Kansas,Gove,Quinter
67673,Kansas,Russell,Waldo
67739,Kansas,Rawlins,Herndon
67756,Kansas,Cheyenne,
67751,Kansas,Gove,
67745,Kansas,Cheyenne,
67767,Kansas,Rawlins,McDonald
67731,Kansas,Cheyenne,Bird City
67762,Kansas,Wallace,Weskan
67743,Kansas,Thomas,Levant
67741,Kansas,Sherman,
67742,Kansas,Decatur,Oberlin
67701,Kansas,Thomas,
67732,Kansas,Thomas,Brewster
67737,Kansas,Gove,Grainfield
67775,Kansas,Cheyenne,
67837,Kansas,Gray,
67844,Kansas,Meade,
67791,Nebraska,Cuming,
67802,Kansas,Stanton,
67804,Missouri,Newton,
67815,Kansas,Ness,
67823,New Jersey,Warren,
67832,Kansas,Ford,
67854,Kansas,Hodgeman,Jetmore
67839,Kansas,Lane,Dighton
67801,Kansas,Ford,Dodge City
67835,Kansas,Gray,
67860,Kansas,Kearny,
67840,Kansas,Clark,Englewood
67831,Kansas,Clark,Ashland
67843,Kansas,Ford,Fort Dodge
67856,Kansas,Finney,
67864,Kansas,Meade,Meade
67842,Kansas,Ford,
67857,Kansas,Hamilton,
67853,Kansas,Gray,
67850,Kansas,Lane,Healy
67836,Kansas,Hamilton,Coolidge
67855,Kansas,Stanton,
67849,Kansas,Hodgeman,Hanston
67838,Kansas,Kearny,
67851,Kansas,Scott,
67865,Kansas,Ford,
67862,Kansas,Stanton,Manter
67859,Kansas,Seward,Kismet
67861,Kansas,Wichita,Leoti
67852,Kansas,Stevens,Moscow
67788,Kansas,Logan,Oakley
68001,Nebraska,Butler,Abie
56075,Minnesota,Martin,Northrop
68004,Nebraska,Cuming,
67872,Kansas,Scott,
68010,Nebraska,Douglas,Boys Town
67952,Kansas,Stevens,
68007,Nebraska,Washington,
67951,Kansas,Stevens,Hugoton
67901,Kansas,Seward,
67885,Kansas,Stanton,
67879,Kansas,Greeley,Greeley County unified government (balance)
67882,Kansas,Ford,
67895,Kansas,Ford,
67979,Kansas,Greeley,Greeley County unified government (balance)
68002,Nebraska,Washington,Arlington
67878,Kansas,Hamilton,Syracuse
68015,Nebraska,Saunders,
67870,Kansas,Haskell,
67889,Kansas,Grant,Ulysses
67871,Kansas,Scott,
68003,Nebraska,Saunders,
68016,Nebraska,Cass,Cedar Creek
67954,Kansas,Morton,Rolla
68005,Nebraska,Sarpy,Bellevue
67869,Kansas,Haskell,
67877,Kansas,Haskell,Sublette
67961,Kansas,Wichita,Leoti
67875,Kansas,Hamilton,Syracuse
67941,Kansas,Jewell,Esbon
67957,Illinois,Ford,Paxton
67950,Kansas,Morton,Elkhart
68008,Nebraska,Washington,
68023,Nebraska,Washington,
68042,Nebraska,Saunders,Memphis
68031,Nebraska,Dodge,
68038,Nebraska,Burt,Lyons
68063,Nebraska,Dodge,Uehling
68039,Nebraska,Thurston,Macy
68059,Nebraska,Sarpy,
68061,Nebraska,Burt,
68037,Nebraska,Cass,
68030,Nebraska,Dakota,
68049,Nebraska,Cass,
68045,Nebraska,Burt,
68054,Nebraska,Sarpy,
68017,Nebraska,Saunders,
68040,Nebraska,Saunders,
68058,Nebraska,Cass,
68064,Nebraska,Washington,
68036,Nebraska,Butler,
68029,Nebraska,Washington,
68028,Nebraska,Sarpy,
68041,Nebraska,Saunders,
68034,Nebraska,Washington,
68046,Nebraska,Sarpy,
68025,Nebraska,Saunders,
68035,Nebraska,Saunders,Leshara
68026,Nebraska,Washington,
68062,Nebraska,Thurston,Thurston
68055,Nebraska,Thurston,Rosalie
68019,Nebraska,Burt,
68022,Nebraska,Douglas,Omaha
68057,Nebraska,Dodge,
68048,Nebraska,Cass,
68033,Nebraska,Saunders,Ithaca
68131,Nebraska,Douglas,Omaha
68104,Nebraska,Douglas,Omaha
68127,Nebraska,Douglas,Ralston
68072,Nebraska,Dodge,Winslow
72106,Arkansas,Faulkner,
68116,Nebraska,Douglas,
68067,Nebraska,Thurston,Walthill
68137,Nebraska,Douglas,Omaha
68117,Nebraska,Douglas,Omaha
68108,Nebraska,Douglas,Omaha
68114,Nebraska,Douglas,Omaha
68069,Nebraska,Douglas,
68112,Nebraska,Washington,
68068,Nebraska,Washington,Washington
68066,Nebraska,Saunders,
68135,Nebraska,Douglas,
68111,Nebraska,Douglas,Omaha
68138,Nebraska,Sarpy,Chalco
68065,Nebraska,Lancaster,
68105,Nebraska,Douglas,Omaha
68132,Nebraska,Douglas,Omaha
68071,Nebraska,Thurston,
68107,Nebraska,Douglas,Omaha
68113,Nebraska,Sarpy,Offutt AFB
68102,Nebraska,Douglas,Omaha
68130,Nebraska,Douglas,Omaha
68110,Nebraska,Douglas,Omaha
68136,Nebraska,Sarpy,
68122,Nebraska,Washington,
68106,Nebraska,Douglas,Omaha
68134,Nebraska,Douglas,Omaha
68314,Nebraska,Seward,
68305,Nebraska,Nemaha,Auburn
68222,Nebraska,Thayer,Bruning
68166,Nebraska,Douglas,
68144,Nebraska,Douglas,Omaha
68147,Nebraska,Sarpy,Bellevue
68303,Nebraska,Thayer,
68225,Nebraska,Thayer,Byron
68317,Nebraska,Lancaster,
68201,Illinois,Marion,
68216,Wyoming,Campbell,
68227,Oklahoma,Garfield,
68230,Nebraska,Douglas,
68239,Nebraska,Johnson,
68255,North Carolina,Yancey,
68278,Nebraska,Richardson,
68284,Missouri,Boone,
68235,Wyoming,Natrona,Edgerton
68154,Nebraska,Douglas,Omaha
68164,Nebraska,Douglas,Omaha
68198,Nebraska,Douglas,Omaha
68309,Nebraska,Gage,Barneston
68152,Nebraska,Washington,
68248,Nebraska,Madison,Madison
68178,Nebraska,Douglas,Omaha
68310,Nebraska,Gage,
68304,Nebraska,Cass,
68315,Nebraska,Thayer,Belvidere
68307,Nebraska,Otoe,
68301,Nebraska,Lancaster,
68316,Nebraska,York,
68176,Nebraska,Douglas,Omaha
68318,Nebraska,Gage,Blue Springs
68350,Nebraska,Jefferson,
68336,Nebraska,Lancaster,
68348,Nebraska,Johnson,Elk Creek
68331,Nebraska,Gage,
68321,Nebraska,Nemaha,Brownville
68322,Nebraska,Thayer,Bruning
68337,Nebraska,Richardson,Dawson
68349,Nebraska,Cass,
68340,Nebraska,Thayer,
68341,Nebraska,Saline,
68351,Nebraska,Fillmore,Exeter
68346,Nebraska,Otoe,
68335,Nebraska,Fillmore,
68339,Nebraska,Lancaster,
68356,Nebraska,Richardson,
68329,Nebraska,Otoe,
68342,Nebraska,Jefferson,
68330,Nebraska,Seward,
68355,Nebraska,Richardson,Falls City
68332,Nebraska,Johnson,Crab Orchard
68324,Nebraska,Otoe,
68325,Nebraska,Thayer,
68343,Nebraska,Saline,
68338,Nebraska,Jefferson,
68333,Nebraska,Saline,
68327,Nebraska,Thayer,Chester
68344,Nebraska,Otoe,
68347,Nebraska,Lancaster,
68328,Nebraska,Gage,
68358,Nebraska,Gage,
68319,Nebraska,York,Bradshaw
68352,Nebraska,Jefferson,
68375,Nebraska,Thayer,
68363,Nebraska,Morrill,
68359,Nebraska,Saline,
68376,Nebraska,Richardson,Humboldt
68417,Nebraska,Otoe,
68415,Nebraska,Gage,
68413,Nebraska,Otoe,
68374,Nebraska,Gage,
68377,Nebraska,Jefferson,
68409,Nebraska,Cass,
68368,Nebraska,Lancaster,
68364,Nebraska,Seward,
68402,Nebraska,Lancaster,Malcolm
68408,Nebraska,Cass,
68412,Nebraska,Otoe,
68380,Nebraska,Pawnee,Lewiston
68401,Nebraska,York,
68414,Nebraska,Nemaha,Nemaha
68379,Nebraska,Nemaha,Julian
68367,Nebraska,Seward,
68381,Nebraska,Gage,
68366,Nebraska,Cass,Greenwood
68416,Nebraska,Fillmore,Ohiowa
68406,Nebraska,Fillmore,Milligan
68405,Nebraska,Seward,
68418,Nebraska,Otoe,
68360,Nebraska,Seward,
68382,Nebraska,Otoe,Lorton
68410,Nebraska,Otoe,
68403,Nebraska,Cass,
68404,Nebraska,Lancaster,
68362,Nebraska,Thayer,Gilead
68421,Nebraska,Nemaha,
68434,Nebraska,Seward,Seward
68440,Nebraska,Jefferson,
68461,Nebraska,Lancaster,
68432,Nebraska,Seward,
47802,Indiana,Vigo,
68428,Nebraska,Lancaster,
68444,Nebraska,Fillmore,
68462,Nebraska,Lancaster,Waverly
68443,Nebraska,Johnson,
68422,Nebraska,Gage,
68448,Nebraska,Otoe,
68420,Nebraska,Pawnee,Pawnee City
68452,Nebraska,Clay,
